time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-05-29T00:31:10.420Z,37.005,-121.4556667,4.35,2.06,md,64,47,0.03078,0.14,nc,nc73891090,2023-05-31T20:10:13.310Z,"10km E of Gilroy, CA",earthquake,0.18,0.49,0.121,61,reviewed,nc,nc
2023-05-29T00:28:46.631Z,61.4273,-151.4384,69.4,1.9,ml,,,,0.47,ak,ak0236uf8t7i,2023-06-02T00:28:14.732Z,"Southern Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-29T00:27:04.710Z,38.81,-122.8261667,1.94,0.36,md,17,51,0.00261,0.03,nc,nc73891125,2023-05-31T05:19:12.039Z,"7km WNW of The Geysers, CA",earthquake,0.25,0.28,0.415,17,reviewed,nc,nc
2023-05-29T00:26:37.432Z,65.6415,-154.7648,11.2,0.9,ml,,,,0.63,ak,ak0236uf8d33,2023-06-02T00:28:19.239Z,"51 km SSW of Hughes, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-29T00:25:59.200Z,33.4431667,-116.6353333,3.91,0.59,ml,25,99,0.05838,0.21,ci,ci40236423,2023-05-30T13:39:00.132Z,"13km SSE of Anza, CA",earthquake,0.29,0.65,0.107,17,reviewed,ci,ci
2023-05-29T00:24:58.190Z,38.8248333,-122.793,1.46,0.37,md,20,60,0.01341,0.03,nc,nc73891085,2023-05-31T17:16:14.287Z,"6km W of Cobb, CA",earthquake,0.2,0.4,0.427,19,reviewed,nc,nc
2023-05-29T00:15:24.486Z,59.3654,-152.7747,78.4,1.9,ml,,,,0.38,ak,ak0236uf5z6y,2023-06-02T00:28:14.479Z,"48 km W of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-29T00:14:59.990Z,34.5083333,-118.7675,11.34,0.83,ml,11,97,0.112,0.19,ci,ci40236407,2023-06-01T14:41:18.229Z,"11km NNE of Piru, CA",earthquake,0.46,0.94,0.055,6,reviewed,ci,ci
2023-05-29T00:12:08.510Z,38.8306667,-122.8168333,1.75,1.29,md,32,47,0.008978,0.03,nc,nc73891075,2023-05-31T17:51:13.493Z,"8km NW of The Geysers, CA",earthquake,0.13,0.24,0.117,29,reviewed,nc,nc
2023-05-29T00:09:23.524Z,51.4993,-177.225,39.6,1.7,ml,,,,0.31,ak,ak0236uf4ou8,2023-06-02T00:28:19.062Z,"58 km SW of Adak, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2023-05-29T00:04:38.588Z,64.7569,-147.3232,7.4,1.1,ml,,,,0.64,ak,ak0236uf3nfi,2023-06-02T00:28:14.289Z,"1 km ENE of North Pole, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-05-29T00:02:53.027Z,7.0417,-76.1407,70.346,4.3,mb,21,118,2.835,0.35,us,us7000k4pl,2023-05-29T03:54:42.040Z,"northern Colombia",earthquake,8.04,12.321,0.178,9,reviewed,us,us
2023-05-28T23:42:23.816Z,62.1722,-150.5743,5.1,1.6,ml,,,,0.59,ak,ak0236t5hdwt,2023-05-28T23:44:02.123Z,"24 km SW of Trapper Creek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-05-28T23:31:39.050Z,35.0363333,-117.674,0.26,1.35,ml,17,59,0.1033,0.13,ci,ci40236391,2023-05-30T20:09:28.828Z,"5km NNW of Boron, CA",quarry blast,0.34,31.61,0.108,14,reviewed,ci,ci
2023-05-28T23:30:18.111Z,59.4801,-153.3018,15.7,1.8,ml,,,,0.5,ak,ak0236t5esvn,2023-05-28T23:32:06.365Z,"Southern Alaska",earthquake,,0.1,,,automatic,ak,ak
2023-05-28T23:23:18.390Z,38.8209991,-122.8093338,3.02,0.68,md,12,65,0.002461,0.02,nc,nc73891055,2023-05-29T00:18:09.384Z,"7km NW of The Geysers, CA",earthquake,0.38,1.19,0.42,14,automatic,nc,nc
2023-05-28T23:16:39.456Z,60.9111,-149.6928,32.8,2.3,ml,,,,0.41,ak,ak0236t5bui1,2023-05-28T23:18:14.504Z,"2 km WSW of Hope, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-05-28T23:09:59.640Z,38.794,-122.757,3.2,0.45,md,15,111,0.006946,0.02,nc,nc73891050,2023-05-31T18:54:46.664Z,"2km N of The Geysers, CA",earthquake,0.35,0.57,0.24,14,reviewed,nc,nc
2023-05-28T23:09:08.978Z,37.305,-117.5706,1.1,1.2,ml,6,239.95,0.094,0.1361,nn,nn00860460,2023-05-29T15:44:55.258Z,"50 km S of Silver Peak, Nevada",earthquake,,16.9,0.9,5,reviewed,nn,nn
2023-05-28T22:53:51.197Z,60.6568,-152.1566,92.6,1.1,ml,,,,0.4,ak,ak0236t4ydan,2023-05-28T22:56:00.196Z,"Southern Alaska",earthquake,,1.4,,,automatic,ak,ak
2023-05-28T22:53:03.695Z,58.188,-155.301,1.1,0.6,ml,,,,0.61,ak,ak0236t4y9np,2023-06-03T20:35:50.520Z,"85 km NW of Karluk, Alaska",earthquake,,1,,,automatic,ak,ak
2023-05-28T22:51:34.930Z,38.8178333,-122.8248333,2.46,-0.22,md,12,69,0.009574,0.02,nc,nc73891040,2023-05-31T04:12:59.552Z,"7km NW of The Geysers, CA",earthquake,0.47,0.55,0.157,12,reviewed,nc,nc
2023-05-28T22:50:35.110Z,19.3091,-68.3898,61,3.65,md,12,206,0.7952,0.62,pr,pr2023148011,2023-05-28T23:14:28.743Z,"Dominican Republic region",earthquake,4.019,8.119,0.09,5,reviewed,pr,pr
2023-05-28T22:46:47.290Z,48.6135,-123.24633333333334,22.61,0.33,md,8,160,0.07967,0.24,uw,uw61920022,2023-05-30T04:26:07.520Z,"12 km E of Saanichton, Canada",earthquake,1.04,1.27,0.14311867823486413,7,reviewed,uw,uw
2023-05-28T22:31:15.890Z,19.6435,-65.7378333333333,69.44,3.44,md,8,287,1.367,0.43,pr,pr71411578,2023-05-28T23:03:16.850Z,"134 km N of Suárez, Puerto Rico",earthquake,7.22,19.06,0.0124033040180525,3,reviewed,pr,pr
2023-05-28T22:21:25.000Z,19.4145,-155.2605,1.63,2.09,ml,35,84,,0.11,hv,hv73427372,2023-05-31T01:51:11.920Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.139576176598703,16,reviewed,hv,hv
2023-05-28T22:16:37.880Z,33.2426667,-116.057,9.18,0.82,ml,29,59,0.07034,0.21,ci,ci40236359,2023-06-01T20:26:39.318Z,"11km WSW of Salton City, CA",earthquake,0.3,0.86,0.084,15,reviewed,ci,ci
2023-05-28T22:13:19.180Z,33.2378333,-116.0615,9.13,1.74,ml,63,51,0.07612,0.19,ci,ci40236351,2023-05-31T21:02:33.190Z,"12km SW of Salton City, CA",earthquake,0.15,0.55,0.134,65,reviewed,ci,ci
2023-05-28T22:05:43.919Z,60.892,-149.6723,32.9,1.7,ml,,,,0.43,ak,ak0236t4o2d3,2023-05-28T22:07:43.120Z,"3 km SSW of Hope, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-05-28T22:02:24.072Z,31.51535889,-104.0143396,7.057055663999999,1.9,ml,18,68,0.05672914935,0.1,tx,tx2023kkgo,2023-05-31T12:40:22.923Z,"western Texas",earthquake,0.8980871207,0.9066807426,0.1,18,reviewed,tx,tx
2023-05-28T22:00:22.250Z,46.8811666666667,-112.525333333333,10.84,0.33,ml,8,122,0.05178,0.05,mb,mb90016318,2023-05-30T19:39:42.430Z,"14 km SE of Lincoln, Montana",earthquake,0.34,0.52,0.283692160791359,2,reviewed,mb,mb
2023-05-28T21:51:56.920Z,47.36183333333334,-122.67933333333333,27.71,1.28,ml,16,78,0.046,0.32,uw,uw61920002,2023-05-30T04:19:34.890Z,"3 km SW of Wauna, Washington",earthquake,0.77,0.96,0.17952632156273762,9,reviewed,uw,uw
2023-05-28T21:47:35.416Z,58.2567,-155.0886,18.6,0.1,ml,,,,0.72,ak,ak0236t4bjz6,2023-05-28T21:51:14.557Z,"85 km NNW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-05-28T21:44:30.864Z,58.1206,-155.4933,3.4,1,ml,,,,0.23,ak,ak0236t4ayoe,2023-06-03T20:28:04.940Z,"87 km NW of Karluk, Alaska",earthquake,,3,,,automatic,ak,ak
2023-05-28T21:41:08.090Z,47.46516666666667,-122.58116666666666,51.61,1.41,ml,22,81,0.04323,0.16,uw,uw61919997,2023-05-30T22:07:19.370Z,"4 km SE of Bethel, Washington",earthquake,0.45,0.83,0.18430645493628417,13,reviewed,uw,uw
2023-05-28T21:18:49.565Z,58.2388,-155.1689,1.1,0.5,ml,,,,0.18,ak,ak0236t45fi4,2023-06-03T20:24:08.440Z,"85 km NNW of Karluk, Alaska",earthquake,,2.4,,,automatic,ak,ak
2023-05-28T21:14:33.010Z,38.8358345,-122.8001633,1.34,0.6,md,8,114,0.008088,0,nc,nc73891030,2023-05-28T21:32:14.454Z,"7km WNW of Cobb, CA",earthquake,0.46,1.14,0.38,8,automatic,nc,nc
2023-05-28T21:12:54.250Z,49.36,-120.499,-0.51,1.75,ml,7,215,0.5726,0.54,uw,uw61919987,2023-05-30T04:09:12.340Z,"10 km S of Princeton, Canada",explosion,2.85,31.61,0.07758744504504711,7,reviewed,uw,uw
2023-05-28T21:12:30.559Z,57.8522,-153.2244,39.4,2.2,ml,,,,0.3,ak,ak0236t443qn,2023-05-28T21:14:53.961Z,"20 km W of Port Lions, Alaska",earthquake,,4,,,automatic,ak,ak
2023-05-28T21:09:25.738Z,61.5527,-150.9062,49.8,1.9,ml,,,,0.31,ak,ak0236t43g7x,2023-05-28T21:11:18.809Z,"20 km W of Susitna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-05-28T21:05:51.980Z,38.8171654,-122.8215027,2.15,1.07,md,22,56,0.01023,0.03,nc,nc73891020,2023-05-28T22:29:20.760Z,"7km NW of The Geysers, CA",earthquake,0.22,0.41,0.24,23,automatic,nc,nc
2023-05-28T21:04:18.520Z,61.9094,-150.1014,16.4,1.4,ml,,,,0.46,ak,ak0236t42d30,2023-05-28T21:06:22.679Z,"18 km N of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-05-28T21:00:29.940Z,19.6025,-65.32,33,3.67,md,12,289,1.2955,0.44,pr,pr2023148010,2023-05-29T03:07:38.040Z,"141 km NNE of Vieques, Puerto Rico",earthquake,3.01,27.97,0.06,5,reviewed,pr,pr
2023-05-28T21:00:27.810Z,33.7465,-116.8623333,11.36,0.58,ml,19,195,0.07835,0.1,ci,ci40236303,2023-05-31T20:48:09.398Z,"3km E of Valle Vista, CA",earthquake,0.43,0.49,0.152,7,reviewed,ci,ci
2023-05-28T20:48:33.951Z,44.7585,-114.4031,10,2.6,ml,26,37,0.457,0.98,us,us7000k4p1,2023-05-29T20:26:45.040Z,"31 km NNW of Challis, Idaho",earthquake,2.27,1.988,0.048,58,reviewed,us,us
2023-05-28T20:47:11.630Z,18.9578,-65.434,21,3.69,md,20,225,0.6677,0.4,pr,pr2023148009,2023-05-29T20:06:19.040Z,"71 km NNE of Luquillo, Puerto Rico",earthquake,1.47,28.7,0.11,17,reviewed,pr,pr
2023-05-28T20:38:21.080Z,38.8361664,-122.7945023,2.23,1.1,md,18,62,0.003945,0.02,nc,nc73891015,2023-05-28T22:02:14.614Z,"6km WNW of Cobb, CA",earthquake,0.26,0.61,0.18,17,automatic,nc,nc
2023-05-28T20:37:48.410Z,19.4025,-68.3273,42,3.76,md,16,214,0.8682,0.54,pr,pr2023148008,2023-05-29T20:01:46.040Z,"88 km ENE of Miches, Dominican Republic",earthquake,3.01,10.04,0.07,9,reviewed,pr,pr
2023-05-28T20:34:22.320Z,33.9585,-117.1971667,12.13,0.82,ml,23,65,0.02311,0.15,ci,ci40236287,2023-05-31T20:44:28.868Z,"5km NE of Moreno Valley, CA",earthquake,0.24,0.59,0.145,6,reviewed,ci,ci
2023-05-28T20:27:23.960Z,18.0123333333333,-66.7713333333333,11.66,2.34,md,7,172,0.1092,0.21,pr,pr71411533,2023-05-28T20:41:42.460Z,"0 km SSW of Magas Arriba, Puerto Rico",earthquake,0.65,2.05,0.152336673093051,6,reviewed,pr,pr
2023-05-28T20:26:34.680Z,38.8173333,-122.822,2.3,1.22,md,34,44,0.01014,0.04,nc,nc73891010,2023-05-31T20:05:15.286Z,"7km NW of The Geysers, CA",earthquake,0.17,0.27,0.164,31,reviewed,nc,nc
2023-05-28T20:26:05.570Z,48.762166666666666,-121.79733333333333,4.47,1.62,ml,7,109,0.1207,0.24,uw,uw61919977,2023-05-30T21:59:36.440Z,"17 km SE of Glacier, Washington",earthquake,1.06,16.79,0.10971305109134799,7,reviewed,uw,uw
2023-05-28T20:17:49.898Z,29.8074,129.552,127.346,4.2,mb,38,92,1.865,0.63,us,us7000k5tj,2023-06-03T17:33:26.040Z,"98 km WSW of Kurio, Japan",earthquake,8.2,2.286,0.146,15,reviewed,us,us
2023-05-28T20:09:06.160Z,18.6525,-67.4371666666667,12.46,3.02,md,8,288,0.2696,0.28,pr,pr71411598,2023-05-28T23:28:52.150Z,"38 km NW of Aguadilla, Puerto Rico",earthquake,1.47,0.86,0.11149039559537,6,reviewed,pr,pr
2023-05-28T20:08:39.800Z,46.8921666666667,-112.537833333333,9.46,0.68,ml,7,126,0.06452,0.08,mb,mb90016313,2023-05-30T19:34:41.060Z,"12 km ESE of Lincoln, Montana",earthquake,0.42,0.82,0.156411064053256,3,reviewed,mb,mb
2023-05-28T19:57:12.984Z,-29.9975,-177.6248,38.446,4.3,mb,14,186,0.777,0.75,us,us7000k5ti,2023-06-03T17:25:13.040Z,"Kermadec Islands, New Zealand",earthquake,9.47,4.39,0.266,5,reviewed,us,us
2023-05-28T19:50:57.230Z,36.5943333,-121.289,5.75,1.12,md,28,116,0.02644,0.1,nc,nc73891000,2023-05-31T21:11:14.725Z,"15km WNW of Pinnacles, CA",earthquake,0.22,0.45,0.316,22,reviewed,nc,nc
2023-05-28T19:50:01.972Z,63.8736,-149.9684,0.1,1.3,ml,,,,0.86,ak,ak0236t35bj9,2023-05-28T19:52:13.025Z,"44 km WSW of Ferry, Alaska",earthquake,,1,,,automatic,ak,ak
2023-05-28T19:46:53.553Z,-55.2912,-128.0888,10,4.5,mb,20,63,31.959,0.58,us,us7000k5th,2023-06-03T17:06:38.040Z,"Pacific-Antarctic Ridge",earthquake,10.71,1.75,0.191,9,reviewed,us,us
2023-05-28T19:36:06.123Z,63.2689,-150.3999,104.1,1.7,ml,,,,0.45,ak,ak0236t32btw,2023-05-28T19:38:53.042Z,"72 km ESE of Denali National Park, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-05-28T19:34:24.930Z,33.4443333,-116.6395,4.42,0.44,ml,28,75,0.05912,0.13,ci,ci40236279,2023-05-31T20:39:04.870Z,"13km SSE of Anza, CA",earthquake,0.16,0.33,0.154,9,reviewed,ci,ci
2023-05-28T19:25:10.420Z,37.2946,-117.5845,5.8,1.1,ml,8,134.51,0.079,0.1095,nn,nn00860458,2023-05-29T15:44:54.309Z,"51 km S of Silver Peak, Nevada",earthquake,,3.8,1.08,5,reviewed,nn,nn
2023-05-28T19:14:55.920Z,38.7938347,-122.7655029,3.12,1.06,md,10,109,0.008152,0.02,nc,nc73890995,2023-05-28T19:46:13.840Z,"2km NNW of The Geysers, CA",earthquake,0.44,0.9,0.23,11,automatic,nc,nc
2023-05-28T19:14:08.160Z,35.9641667,-117.689,3.56,1.47,ml,21,134,0.09892,0.21,ci,ci40236247,2023-05-31T20:30:57.964Z,"20km E of Little Lake, CA",earthquake,0.38,1.06,0.126,13,reviewed,ci,ci
2023-05-28T19:13:45.210Z,19.4226665496826,-155.275497436523,0.28999999165535,1.81,ml,16,59,,0.119999997,hv,hv73427022,2023-05-28T19:19:17.370Z,"4 km WSW of Volcano, Hawaii",earthquake,0.21,0.239999995,1.29,6,automatic,hv,hv
2023-05-28T19:08:21.236Z,-15.8145,-72.0539,10,4.9,mb,96,99,3.024,0.73,us,us7000k4nj,2023-06-03T16:52:56.040Z,"10 km SSE of Huambo, Peru",earthquake,9.44,1.807,0.061,84,reviewed,us,us
2023-05-28T19:04:42.200Z,38.8036652,-122.8170013,2.5,0.72,md,6,120,0.01084,0.01,nc,nc73890985,2023-05-28T19:49:14.859Z,"6km WNW of The Geysers, CA",earthquake,0.65,1.84,0.19,8,automatic,nc,nc
2023-05-28T19:00:34.080Z,19.4098339080811,-155.273330688477,0.469999998807907,1.74000001,md,11,83,,0.119999997,hv,hv73426992,2023-05-28T19:03:24.850Z,"Hawaii region, Hawaii",earthquake,0.21,0.409999996,1.07000005,8,automatic,hv,hv
2023-05-28T18:51:22.818Z,28.6722,91.4759,10,4.5,mb,83,53,1.072,0.86,us,us7000k4ne,2023-06-03T16:36:37.040Z,"114 km SSE of Lhasa, China",earthquake,5.99,1.773,0.072,56,reviewed,us,us
2023-05-28T18:48:34.440Z,38.8238335,-122.7910004,1.18,0.78,md,7,91,0.01328,0.01,nc,nc73890980,2023-05-28T19:21:15.698Z,"6km W of Cobb, CA",earthquake,0.41,1.89,0.14,8,automatic,nc,nc
2023-05-28T18:32:47.588Z,58.252,-155.0809,1.1,1.1,ml,,,,0.56,ak,ak0236t2g4k6,2023-05-28T18:33:52.556Z,"84 km NNW of Karluk, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-05-28T18:32:19.160Z,19.2036666870117,-155.505493164062,33.4500007629395,1.79999995,md,44,125,,0.119999997,hv,hv73426922,2023-05-28T18:35:32.830Z,"Hawaii region, Hawaii",earthquake,0.64,0.810000002,0.610000014,11,automatic,hv,hv
2023-05-28T18:28:43.439Z,58.8017,-153.6663,0.6,1.8,ml,,,,1.14,ak,ak0236t2f9dj,2023-05-28T18:31:24.682Z,"93 km NNW of Aleneva, Alaska",earthquake,,2.8,,,automatic,ak,ak
2023-05-28T18:26:05.820Z,58.2578333333333,-155.079333333333,4.37,0.22,ml,12,104,,0.17,av,av91774262,2023-06-03T20:15:11.080Z,"85 km NNW of Karluk, Alaska",earthquake,0.29,0.66,0.29557683606092,13,reviewed,av,av
2023-05-28T18:21:11.347Z,-27.4097,-179.9013,456.472,4.2,mb,22,101,2.541,0.98,us,us7000k5td,2023-06-03T16:18:23.040Z,"Kermadec Islands region",earthquake,14.29,8.075,0.166,10,reviewed,us,us
2023-05-28T18:18:02.240Z,33.3673333,-116.3983333,11.05,1.38,ml,63,25,0.04818,0.2,ci,ci40236199,2023-05-31T20:27:01.960Z,"13km N of Borrego Springs, CA",earthquake,0.16,0.32,0.132,38,reviewed,ci,ci
2023-05-28T18:14:36.550Z,33.373,-116.388,11.69,0.81,ml,36,44,0.04934,0.19,ci,ci40236191,2023-05-31T20:13:53.078Z,"13km N of Borrego Springs, CA",earthquake,0.25,0.56,0.092,16,reviewed,ci,ci
2023-05-28T18:10:55.210Z,61.3416666666667,-152.244166666667,2.92,-0.05,ml,6,198,,0.12,av,av91774242,2023-06-03T20:08:53.460Z,"66 km WNW of Beluga, Alaska",earthquake,0.44,0.45,0.168551571010858,6,reviewed,av,av
2023-05-28T18:05:09.766Z,-58.3678,-139.9059,10,5.1,mb,41,48,26.204,0.74,us,us7000k4na,2023-06-03T16:01:31.040Z,"Pacific-Antarctic Ridge",earthquake,14.32,1.778,0.114,25,reviewed,us,us
2023-05-28T18:03:11.358Z,53.1707,142.6571,10,4.5,mb,102,93,6.22,0.76,us,us7000k4n7,2023-06-03T15:58:43.040Z,"31 km SW of Tungor, Russia",earthquake,7.08,1.821,0.052,110,reviewed,us,us
2023-05-28T18:02:20.779Z,37.2867,-117.581,6.3,1.5,ml,7,106.09,0.075,0.1853,nn,nn00860454,2023-05-29T15:38:43.478Z,"52 km S of Silver Peak, Nevada",earthquake,,6.2,0.75,5,reviewed,nn,nn
2023-05-28T17:42:58.500Z,46.9566666666667,-114.337,13.53,0.67,ml,12,118,0.1036,0.04,mb,mb90016218,2023-05-30T14:39:32.420Z,"8 km S of Huson, Montana",earthquake,0.31,0.59,0.281699612464808,4,reviewed,mb,mb
2023-05-28T17:42:39.570Z,46.85433333333334,-121.756,1.43,0.23,ml,19,74,0.02317,0.06,uw,uw61919932,2023-05-30T04:48:36.150Z,"Mount Rainier area, Washington",earthquake,0.22,0.47,0.16175920301383395,8,reviewed,uw,uw
2023-05-28T17:34:05.890Z,33.4423333,-116.635,5.74,0.64,ml,36,39,0.05899,0.17,ci,ci40236159,2023-05-31T20:03:10.292Z,"13km SSE of Anza, CA",earthquake,0.18,0.63,0.141,11,reviewed,ci,ci
2023-05-28T17:30:37.920Z,33.4423333,-116.639,4.75,0.97,ml,42,65,0.06061,0.17,ci,ci40236151,2023-05-31T18:39:52.930Z,"13km SSE of Anza, CA",earthquake,0.17,0.41,0.126,22,reviewed,ci,ci
2023-05-28T17:23:12.950Z,38.8371667,-122.8396667,2.2,1.2,md,35,80,0.00356,0.02,nc,nc73890975,2023-05-31T09:54:11.667Z,"10km NW of The Geysers, CA",earthquake,0.16,0.29,0.198,31,reviewed,nc,nc
2023-05-28T17:22:18.290Z,61.1911666666667,-152.2235,6.32,-0.11,ml,9,113,,0.16,av,av91774222,2023-06-03T20:03:41.490Z,"60 km WNW of Tyonek, Alaska",earthquake,0.45,0.71,0.187960981483216,9,reviewed,av,av
2023-05-28T17:08:53.200Z,35.866,-117.6868333,8.19,1.04,ml,23,62,0.08548,0.17,ci,ci40236127,2023-05-30T20:03:25.001Z,"21km ESE of Little Lake, CA",earthquake,0.27,0.83,0.194,10,reviewed,ci,ci
2023-05-28T17:04:44.750Z,46.8515,-121.75516666666667,1.02,1,ml,24,50,0.02199,0.1,uw,uw61919917,2023-05-30T04:39:31.800Z,"23 km ENE of Ashford, Washington",earthquake,0.19,0.39,0.19738103010176983,13,reviewed,uw,uw
2023-05-28T16:48:56.221Z,62.7006,-150.88,94.9,1.3,ml,,,,0.41,ak,ak0236t1cph2,2023-05-28T16:51:13.351Z,"23 km NNW of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-05-28T16:40:16.518Z,60.5355,-145.1227,17.9,1.9,ml,,,,1.06,ak,ak0236t1awoj,2023-05-28T16:42:04.715Z,"34 km E of Cordova, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-05-28T16:16:01.000Z,18.1489,-105.9348,10,4.4,mb,19,236,5.576,0.8,us,us7000k4n1,2023-05-28T16:48:41.040Z,"170 km SW of Emiliano Zapata, Mexico",earthquake,13.17,1.995,0.045,140,reviewed,us,us
2023-05-28T16:13:57.872Z,-10.5554,164.8433,70.061,4.9,mb,38,71,4.948,0.75,us,us7000k4n2,2023-05-28T16:30:10.040Z,"106 km W of Lata, Solomon Islands",earthquake,9.4,5.912,0.09,39,reviewed,us,us
2023-05-28T16:11:48.990Z,61.3258333333333,-152.255,-1.07,-0.12,ml,7,128,,0.12,av,av91774207,2023-06-03T19:58:27.950Z,"66 km WNW of Beluga, Alaska",earthquake,0.28,6.76,0.295927085440405,7,reviewed,av,av
2023-05-28T16:07:43.330Z,38.8363342,-122.8171692,2.15,0.2,md,8,66,0.01406,0,nc,nc73890965,2023-05-28T16:41:18.738Z,"8km W of Cobb, CA",earthquake,0.41,1.32,0.07,9,automatic,nc,nc
2023-05-28T15:49:53.130Z,37.3785,-118.443,11.67,1.54,md,18,113,0.05195,0.05,nc,nc73890955,2023-05-31T06:59:11.628Z,"2km NNE of West Bishop, CA",earthquake,0.35,0.8,0.187,19,reviewed,nc,nc
2023-05-28T15:45:56.635Z,6.7237,-73.0184,157.836,5.3,mww,63,55,0.828,0.9,us,us7000k4mu,2023-05-29T03:27:30.599Z,"northern Colombia",earthquake,6,4.623,0.098,10,reviewed,us,us
2023-05-28T15:44:01.830Z,58.2628333333333,-155.109666666667,4.89,0.5,ml,13,91,,0.24,av,av91774187,2023-06-03T19:50:36.080Z,"86 km NNW of Karluk, Alaska",earthquake,0.42,0.81,0.156082482830203,14,reviewed,av,av
2023-05-28T15:42:20.576Z,60.1429,-153.0883,118.2,2.3,ml,,,,0.48,ak,ak0236t0pwqm,2023-06-01T19:58:23.939Z,"68 km E of Port Alsworth, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-28T15:32:37.620Z,33.508,-116.448,7.68,0.75,ml,35,82,0.02415,0.16,ci,ci40236079,2023-05-31T18:07:18.724Z,"22km SW of La Quinta, CA",earthquake,0.2,0.45,0.136,17,reviewed,ci,ci
2023-05-28T15:29:20.800Z,33.511,-116.4466667,7.61,0.6,ml,22,104,0.02144,0.15,ci,ci40236071,2023-05-31T17:59:23.942Z,"21km SW of La Quinta, CA",earthquake,0.25,0.68,0.139,11,reviewed,ci,ci
2023-05-28T15:27:39.689Z,37.2932,-117.5953,5,1.4,ml,14,96.1,0.073,0.197,nn,nn00860448,2023-05-29T15:35:37.282Z,"51 km S of Silver Peak, Nevada",earthquake,,2.3,0.94,8,reviewed,nn,nn
2023-05-28T15:26:04.809Z,35.69266667,-98.09716667,7,1.17,ml,16,155,0.1025798703,0.36,ok,ok2023kjtn,2023-05-30T17:24:02.053Z,"10 km N of Calumet, Oklahoma",earthquake,,1.5,0.2,5,reviewed,ok,ok
2023-05-28T15:08:18.020Z,37.3635,-121.7165,8.93,0.94,md,16,85,0.06282,0.07,nc,nc73890945,2023-05-30T00:32:12.481Z,"10km E of Alum Rock, CA",earthquake,0.29,0.45,0.308,17,reviewed,nc,nc
2023-05-28T15:05:05.720Z,44.7776667,-110.8,5.05,0.96,ml,11,107,0.03751,0.21,uu,uu60541091,2023-05-30T13:46:13.330Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.54,1.34,0.465,2,reviewed,uu,uu
2023-05-28T15:00:28.930Z,19.4045,-155.2925,1.05,0.6,md,15,76,,0.12,hv,hv73426652,2023-05-31T02:11:43.460Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.26,0.391250552311408,3,reviewed,hv,hv
2023-05-28T14:58:42.226Z,58.8365,-152.5471,52,2,ml,,,,0.59,ak,ak0236t07yb2,2023-06-03T00:11:50.819Z,"68 km SSW of Nanwalek, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-05-28T14:57:52.070Z,64.9946,-147.4244,0,0.8,ml,,,,0.52,ak,ak0236t07re3,2023-06-03T00:10:12.974Z,"10 km ENE of Fox, Alaska",explosion,,0,,,reviewed,ak,ak
2023-05-28T14:42:55.380Z,63.4088,-153.9659,1,2,ml,,,,0.64,ak,ak0236t04jzy,2023-06-01T19:58:23.242Z,"48 km NNE of Nikolai, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-28T14:39:56.880Z,17.8985,-66.86,12.75,2.38,md,5,236,0.07831,0.05,pr,pr71411503,2023-05-28T15:03:37.420Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.88,0.38,0.00233090255672685,2,reviewed,pr,pr
2023-05-28T14:36:14.970Z,38.8356667,-122.81633,1.2,0.75,md,13,68,0.01319,0.03,nc,nc73890940,2023-05-28T15:10:15.157Z,"8km W of Cobb, CA",earthquake,0.26,0.69,0.17,14,automatic,nc,nc
2023-05-28T14:34:47.090Z,41.5108333,-112.1776667,5.15,0.66,md,12,92,0.09629,0.1,uu,uu60541086,2023-05-30T16:40:44.440Z,"7 km SW of Corinne, Utah",earthquake,0.35,1.7,0.137,5,reviewed,uu,uu
2023-05-28T14:10:35.060Z,60.0075,-153.096166666667,1.45,-0.96,ml,5,114,,0.17,av,av91774152,2023-06-03T19:41:12.110Z,"61 km ENE of Pedro Bay, Alaska",earthquake,0.45,0.53,0.263466727239165,5,reviewed,av,av
